id|title|year|pages|isbn|publisher|doc_type|abstract
https://doi.org/10.1007/978-1-4939-0790-8_24|Numerical Methods and Applications in Total Variation Image Restoration.|2015.0|37.0|||incollection|Having always been a strict Peet's Coffee lover, I was reticent to switch brands but Weaver's won my heart!! The taste is clean and strong, the ethos is correct (organic, baby) and even the packaging is very zen and appropriate. Be still my caffeinated heart!
https://doi.org/10.1007/978-3-319-07124-4_43|Cutting and Packing.|2018.0|47.0|||incollection|Go ahead and drink the other brands served at your neighborhood cafe if you must but make sure you have a stash of Weaver's Peru Organic Whole Bean at home to serve up to your friends and family who deserve the best coffee.  And when you go back to that corner cafe where people drink average coffee because they don't know better, take along a travel mug filled with Weaver's coffee from home and enjoy a real Cup of Joe.  Er, Weaver's.
https://doi.org/10.1007/978-3-662-43505-2_31|Probabilistic Modeling in Machine Learning.|2015.0|31.0|||incollection|A very bitter tasting coffee even when enhanced with cream and/or honey. Definately not my cup of coffee. Oh, did i say it was bitter?
https://doi.org/10.1007/978-1-4939-0790-8_9|Iterative Solution Methods.|2015.0|40.0|||incollection|"Im learning that Latin American and South American coffees have this distinct ""coffee"" caramelish finish.  As a Peets Coffee fanatics we learned that Weavers roaster was the roaster for Peet's and we are hooked !  I already reviewd the French and Organic blend, but I must say this coffee here is a perfect afternoon drink.<br />Met the weavers team at the Warner Brothers party and they gave me a half a pound of french roast.  Since them we are fans.<br />You wont be dissapointed !"
https://doi.org/10.1007/978-1-4939-0790-8_28|Splines and Multiresolution Analysis.|2015.0|42.0|||incollection|"I like eating these whenever I need an energy boost.<br />It has everything that I am searching for in a, ""To Go Snack"".<br />Fiber plus Chocolate is never a bad thing!!!"
https://doi.org/10.1007/978-1-4899-7637-6_23|Aggregation Functions for Recommender Systems.|2015.0|32.0|||incollection|These are my favorite bars ever. The combo of raisons and dark choc is wonderful! Very filling! These are hard to find in the stores. I'm thankful for subsrcibe and save!
https://doi.org/10.1007/978-1-4614-8806-4_35|Collective Search as Human Computation.|2013.0|12.0|||incollection|My fiance loves these dark chocolate and nut granola bars and all the grocery stores around us don't carry them anymore!  Once again, Amazon came through and he couldn't be happier.
https://doi.org/10.1007/978-1-4614-8806-4_45|The 'Human Sensor: ' Bridging Between Human Data and Services.|2013.0|13.0|||incollection|I was buying Quaker Oats granola bars but these Nature Valley chewy bars are better tasting, they make a great snack when I'm on the go. Chocolate, peanuts and raisins...it doesn't get any better.
https://doi.org/10.1007/978-3-662-43505-2_12|Fuzzy Implications: Past, Present, and Future.|2015.0|20.0|||incollection|Hard to get husband to eat breakfast before school.  He takes two bars now and is very happy to do so.  It is often hard to find flavor in local grocery stores.  So again, Amazon.com came through with a reasonable price.  Now, I came keep the husband's breakfast ready as he runs out the door in the mornings.  I often like to have a bar in the evening as a night snack.
https://doi.org/10.1007/978-3-319-98161-1_1|Introduction to Mobility Data Privacy.|2018.0|9.0|||incollection|"""Nantucket Blend coffee is one of my favorites.  I was suprised that it was a single box.  every time I ordered before it was a 2 pack.  My fault for not reading closer.  I will not order any more at this price for 1 (24 count)"
https://doi.org/10.1007/978-1-4614-8806-4_6|The Psychopathology of Information Processing Systems.|2013.0|9.0|||incollection|"Green Mountain ""Nantucket Blend"" K-Cups make a very good cup of coffee in my <a href=""http://www.amazon.com/gp/product/B000AQPMHA"">Keurig B-40 B40 Elite Gourmet Single-Cup Home-Brewing System</a>. This is a very smooth tasting brew that my wife prefers over the <a href=""http://www.amazon.com/gp/product/B0029XDZIK"">Coffee People, Donut Shop K-Cups for Keurig Brewers (Pack of 50) [Amazon Frustration-Free Packaging</a>] I generally drink in the morning.<br /><br />These are good on both ""Small"" and ""Large"" cup settings as well.<br /><br />Highly Recommended!<br /><br />CFH"
https://doi.org/10.1007/978-1-4939-0790-8_6|Compressive Sensing.|2015.0|52.0|||incollection|"When we received our Keurig Elite for Christmas, we were so excited to break open the sample pack of pods to try out different blends and flavors. Of the 12 pods we had in the box, four were Green Mountain Coffee brand. I'd never tried anything from this company before, but from what I had researched online, they have the largest range of Keurig pods and have even bought out competitors to produce coffee under their brand names as well.<br /><br />Unfortunately, I was immediately disappointed by the quality of the coffee. We tried their Dark Magic, Decaf and Breakfast Blend and all were underwhelming, to say the least. I was almost completely set on writing off Green Mountain altogther.<br /><br />We had one GM pod left and being of the mindset of waste-not-want-not, I figured I'd give it one last go around before forgetting about them completely. And I'm glad I did.<br /><br />The Nantucket Blend is a perfectly pleasing cup of coffee. It is nice and flavorful without being thick and pungent (unlike some of the other GM blends we tried). I added some flavored creamer to it and it almost measures up to our go-to Caribou Blend pods. Almost. All in all, this is a very standard cup of coffee which, while it isn't anything new or exciting, is very pleasing and definitely one of the better Keurig options we've been able to test out. When we run out of all the pods we've accumulated, I'll probably pick up a box of these as well.<br /><br />Now that I know Green Mountain isn't completely disappointing I'll definitely be open to trying a few more of their coffees (with our promotion for getting the bewer we ordered <a href=""http://www.amazon.com/gp/product/B004I3Y4IE"">Green Mountain Coffee Golden French Toast,  K-Cup Portion Pack for Keurig K-Cup Brewers, 24-Count</a> to try as well) and see how it goes from there.<br /><br />If you're looking for a go-to choice, this is your cup!"
https://doi.org/10.1007/978-1-4939-2092-1_4|Techniques to Achieve Energy Proportionality in Data Centers: A Survey.|2015.0|54.0|||incollection|Green Mountain is my favorite brand. Nantucket is my favorite coffee from Green Mountain. Very smooth flavor. Not too strong and not too weak.
https://doi.org/10.1007/978-1-4939-2092-1_42|Software Monitoring in Data Centers.|2015.0|45.0|||incollection|I was looking for a replacement for Timothy's Kona Blend which is no longer carried on Amazon.  This coffee from Green Mountain is very nice, but not strong enough for me.  If you like milder coffees, then this one is for you.
https://doi.org/10.1007/978-1-4899-7637-6_22|Group Recommender Systems: Aggregation, Satisfaction and Group Attributes.|2015.0|34.0|||incollection|One of Green Mountains best blends of coffee in my opinion,love it for your everyday blend, perfect stregnth, excellent blend!
https://doi.org/10.1007/978-1-4939-0790-8_53|Statistical Methods in Imaging.|2015.0|50.0|||incollection|This is just Fantastic Chicken Noodle soup, the best I have ever eaten, with large hearty chunks of chicken,and vegetables and nice large noodles. This soup is just so full bodied, and is seasoned just right.  I am so glad Amazon carries this product.  I just can't find it here in Vermont.
https://doi.org/10.1007/978-1-4614-8806-4_11|Human Computation for Disaster Response.|2013.0|10.0|||incollection|I have used this oil for several years and it is the best for eating with bread or cooking,  I love the regular, I use it on everything. You won't be sorry you tired it, great for dipping bread and cooking omelet, and green beans.
https://doi.org/10.1007/978-1-4939-0790-8_25|Mumford and Shah Model and Its Applications to Image Segmentation and Image Restoration.|2015.0|59.0|||incollection|Oh my gosh, is this good!  Like most people, I've been eating ketchup my whole life and never really thought anything about it.  Then Hubby brought a jar of this home.  The tomato flavor is amazing.  I will never buy store ketchup every again.
https://doi.org/10.1007/978-1-4614-8806-4_70|Privacy in Social Collaboration.|2013.0|22.0|||incollection|Sir Kensington's did a great job of updating the classic ketchup with this wonderful product. The refreshed taste of this Ketchup is a great update, and now leaves me disappointed when I'm given Heinz while out at a restaurant.<br /><br />For you Heinz die hard fans out there, this is not the ketchup for you. But for those of you who wish you always knew what ketchup could be without the chemical aftertaste found in Heinz, be sure to give this Ketchup a try.<br /><br />Don't forget the spiced variety. Purchasing the pack with both the classic and spiced variety for your first Sir Kensington experience is definitely the way to go.
https://doi.org/10.1007/978-3-540-92913-0_2|Semantic Web Architecture.|2011.0|33.0|||incollection|This is ridiculous.  The best gourmet ketchup I have ever tasted.  It is pricey, but wow..love this stuff.  It would make a great gift for someone who is hard to buy for but loves their ketchup.  Yummy!
https://doi.org/10.1007/978-1-4939-0790-8_3|Regularization Methods for Ill-Posed Problems.|2015.0|33.0|||incollection|The tomatoes are the star of the classic flavor.  It is clean and really fresh!  Perfect on an avocado chicken sandwich.<br /><br />The spicy flavor is more complex and is the best ketchup I have ever tried.  It is so good I have now used it on foods that would make me seem crazy!
https://doi.org/10.1007/978-3-319-07124-4_57|Maritime Container Terminal Problems.|2018.0|27.0|||incollection|The spicy version of this ketchup isn't bad, but it is too expensive.  The regular version is sweet as dessert.  Horrible.  Annie's Organic has a much better flavor and costs a lot less.  Even Heinz organic is a better deal.  I gave it three stars instead of two because it is in glass, not plastic.
https://doi.org/10.1007/978-3-662-43505-2_34|Computational Neuroscience - Biophysical Modeling of Neural Systems.|2015.0|15.0|||incollection|These condiments are overpriced and terrible. The classic is disgustingly sweet. The spiced tastes like a bad spicy marinara sauce from a chain restaurant.
https://doi.org/10.1007/978-3-662-43505-2_56|How to Create Generalizable Results.|2015.0|16.0|||incollection|I have been using porcini mushrooms in my cooking for twenty plus years. The Roland extra fancy porcinis that I purchased from you are the best that I have ever used, including the mushrooms that I bought in Italy and transported back to the USA.
https://doi.org/10.1007/978-1-4614-8806-4_54|Methods for Engaging and Evaluating Users of Human Computation Systems.|2013.0|16.0|||incollection|I was pretty pleased with these mushrooms. They were mostly large pieces, re-hydrated well and had good flavor. I'd estimate about 25% of the contents were broken into medium to small pieces, most likely due to the shaking about in transit. Not a problem since I sometimes break the large pieces into smaller ones for some recipes. There was a small amount (perhaps an ounce or so) of very small/minced-size/dust-like pieces. Still useful to add into gravies and the like. Nothing gets wasted!<br /><br />The label says it is a product of China and Italy. Nothing was specified as to the proportion from each country.<br /><br />I'm quite fond of dried mushrooms. While they may lack the texture you can get only when using fresh ones, the convenience of always having them on hand is a big plus. Additionally, I find the broth used to re-hydrate them adds a wonderful flavor to soups and stews. To save time and add flavor, I sometimes add the dried mushrooms directly into the soup or stew without re-hydrating them. Really helps meld all the flavors together. I also am fond of adding some to the cooking water when boiling pasta. The pasta picks up a wonderful earthy flavor when it cooks in the mushroom-infused water.<br /><br />This was the first time I used the Roland brand (got it on a price dip from the Amazon Warehouse), and would certainly buy them again. Highly recommend.
https://doi.org/10.1007/978-3-662-43505-2_59|Modeling and Optimization of Machining Problems.|2015.0|12.0|||incollection|If you are a peanut lover, these are for you. Much larger than cocktail peanuts. Six people on my Christmas gift list ask for these every year!!
https://doi.org/10.1007/978-1-4899-7637-6_28|Robust Collaborative Recommendation.|2015.0|35.0|||incollection|The cashews were nice and big, with the vast majority being whole.  There were a number of small pieces at the bottom of the bag, but that's pretty expected with so many cashews.  They made an absolutely excellent cashew brittle.<br /><br />My order took just over a week to arrive, which was pretty decent considering it was shipped across the country.  They came double bagged in clear plastic bags, and in two 5 lb portions.  This was highly convenient since I could just throw one of the bags into the freezer until I was ready to work with it.<br /><br />Great value for the price.
https://doi.org/10.1007/978-1-4614-8806-4_50|Distributed Intelligent Agent Algorithms in Human Computation.|2013.0|8.0|||incollection|"Although there were several ""shriveled"" ones, they taste just fine.  I mostly use them to make vegan sauces and other recipes that call for running them through a food processor so they don't have to look perfect anyways.  For the price, they are a great deal (about half of what I find them for in the store)"
https://doi.org/10.1007/978-3-319-95504-9_6|Markov Modeling of Time Series via Spectral Analysis for Detection of Combustion Instabilities.|2018.0|16.0|||incollection|I ordered these after a fair bit of searching online - even ordering the smaller 1-3oz bags. I will admit, I was a bit sceptical when I ordered this since it was not cheap and had no idea how good (or bad) the cashews would be...<br /><br />The order came in pretty fast - like 3 days. The cashews were fresh and whole - with like 10 broken pieces. They were in 2 5lb bags sealed with clear tape.. first I found it odd but then it turned out to be a good deal; considering the second pack stayed fresh till I opened them. The trick is to actually keep them in an air-tight box so that they stay fresh longer.<br /><br />The only negative I can think of is that the price went up abt $5.00 for the 10lb since I bought them.
https://doi.org/10.1007/978-3-319-98161-1_14|Location Privacy-Preserving Applications and Services.|2018.0|26.0|||incollection|These nuts arrived fresh and are very tasty.  They are not broken or dirty looking like cashews sometimes can.
https://doi.org/10.1007/978-1-4899-7637-6_11|Recommender Systems in Industry: A Netflix Case Study.|2015.0|35.0|||incollection|I bought these for my boyfriend who really likes honey roasted pecans in salads that I have at a couple of restaurants. Plus, he likes nuts, pecans, almonds peanuts. He loved these. I actually ordered 3 cans instead of the gift tin, so he could take one to work, or his place, and stay fresh longer. Although I don't think freshness will be an issue, they won't last long......lol
https://doi.org/10.1007/978-3-540-92913-0_3|Semantic Annotations and Retrieval: Manual, Semiautomatic, and Automatic Generation.|2011.0|40.0|||incollection|My cat will go for a day, probably longer, haven't tryed it, but he'll walk right by this stuff every time, even when I know he's hungery. ABSOLUTELY NO INTEREST. I swear he'd rather die of starvation then even take a wiff of it!!
https://doi.org/10.1007/978-1-4939-0790-8_37|Sonic Imaging.|2015.0|26.0|||incollection|Got this free with another order I placed.  I couldn't believe how much the cats loved it. I will buy again for sure.
https://doi.org/10.1007/978-1-4939-0790-8_56|Variational Methods in Shape Analysis.|2015.0|40.0|||incollection|This is a great ham soup base.  I have used it in Ham and beans and seasoned greenbeans.  Great flavor
https://doi.org/10.1007/978-1-4939-2092-1_1|Energy-Efficient and High-Performance Processing of Large-Scale Parallel Applications in Data Centers.|2015.0|33.0|||incollection|I haven't used the ham base. It is loaded with MSG. I did not realize this when I ordered it and can not return it because it is a food item
https://doi.org/10.1007/978-1-4939-0790-8_36|Microlocal Analysis in Tomography.|2015.0|56.0|||incollection|Before I discover this mix on Amazon I always bought it in Whole Food Store.<br />I like this mix and when I am doing the pancakes they came very delicious and fluffy.<br />Just one small secret: Try to add the Seltzer water instead of regular one.
https://doi.org/10.1007/978-1-4899-7637-6_7|Data Mining Methods for Recommender Systems.|2015.0|36.0|||incollection|I appreciate the fact that I can buy this product online and have free shipping. This is a great all around mix that is very good with a wonderful texture. Thanks again amazon.
https://doi.org/10.1007/978-3-319-95504-9_32|DDDAS: The Way Forward.|2018.0|9.0|||incollection|Arrowhead Mills Buttermilk Pancake mix is my favorite mix.  It tastes great, cooks up light and fluffy and is super easy to make.  Although it can be made using water, I think it's better made with milk.  I love it with pure organic maple syrup.
https://doi.org/10.1007/978-1-4939-0790-8_12|Sampling Methods.|2015.0|57.0|||incollection|The pancakes taste great without any recipe adjustments for my son's egg allergy.  It's also great for camping or any time you'd like to be able to make pancakes without having fresh eggs available.
https://doi.org/10.1007/978-1-4614-8806-4_10|Human Computation in the Wild.|2013.0|5.0|||incollection|"HEY! These are GREAT Waffles and Pancakes! We have to add 50% more mix, tho, as the recipies on the bag are VERY thin. But we have a lot of fun with this Arrowhead Mills Buttermilk Pancake & Waffle Mix! We serve them ""as is"" with fried eggs and REAL maple syrup, <a href=""http://www.amazon.com/gp/product/B002483TSQ"">Butternut Mountain Farm Vermont Pure Maple Syrup, Grade A Dark Amber, 1 Pint Jug</a>, or with warm strawberry jam and whipped cream, or Cool Whip, or add brown sugar to the mix to change the flavor and make a crispy waffle, or add 1/4 cup sugar and 1/4 cup malted milk powder <a href=""http://www.amazon.com/gp/product/B001EQ4HVC"">Carnation Malted Milk, Original, 13-Ounce Jars (Pack of 3)</a>, for awesome gourmet pancakes and waffles like they serve at the Hilton! Its handy to have extra bags on hand, too, and you cant beat the Subscribe and save price. This mix is 70% ORGANIC, too!"
https://doi.org/10.1007/978-1-4899-7637-6_21|Personality and Recommender Systems.|2015.0|25.0|||incollection|We are glad we found this mix as we make pancakes without eggs for my son who has an allergy.<br />They taste fine for our family- we like them many ways!
https://doi.org/10.1007/978-3-662-43505-2_63|Graph Coloring and Recombination.|2015.0|16.0|||incollection|I love the flour however Amazon sent it with a book which broke a bag and made a mess. Customer sevice took care of the problem however it was a foolish way to ship the product.
https://doi.org/10.1007/978-3-662-43505-2_1|Introduction.|2015.0|4.0|||incollection|This mix is very poorly packaged and breaks open easily during shipping. Nearly a full bag of my order was spilled in the shipping box. 3 bags out of 4 had come unsealed at the top. There were no tears in the packages.
https://doi.org/10.1007/978-3-319-07124-4_9|Variable Neighborhood Descent.|2018.0|27.0|||incollection|Just awful!  I thought food was supposed to taste good!  I had to eat ice cream afterwards to get the taste out of my mouth, it's that bad.
https://doi.org/10.1007/978-3-319-07124-4_11|Data Mining in Stochastic Local Search.|2018.0|49.0|||incollection|Perhaps the worst bottle of wine I've ever had. I'm not even sure I would cook with this. It is thin, no body, and a transparent color not characteristic of a good pinot.  The taste is just bitter - not the complexity that I expect from a pinot noir of any price. Just not what I'm looking for even in a low to mid price pinot noir. Maybe my bottle wasn't sealed well and went to vinegar - other reviews for this wine are favorable.
https://doi.org/10.1007/978-1-4939-0790-8_51|Mathematics of Photoacoustic and Thermoacoustic Tomography.|2015.0|51.0|||incollection|A good tasting light chip that has some value in nutrition.  Everyone get the munchies....is this is a good alternative to eating potato chips!
https://doi.org/10.1007/978-3-662-43505-2_48|Indicator-Based Selection.|2015.0|12.0|||incollection|This is a wonderful warm flavored tea, especially now in colder weather.<br />This tea has a sweet,soothing chamomile fragrance. It is subtle and sweet.It's one of the better chamomile teas.<br />If you find it hard to sleep at times, a cup of this sweet chamomile tea may help.<br />If you really like sweet taste try Bigelow Chamomile Mango Herbal Tea.<br />I highly recommend both.
https://doi.org/10.1007/978-3-662-43505-2_21|Foundations of Rough Sets.|2015.0|18.0|||incollection|This is one of the best mint chocolate syrup I've ever had so far.  The others pale in flavor by comparison.  There are only seven ingredients in this sauce, including organic natural mint flavor.  In the past I used ice cream heavy with other flavors like butterscotch, chocolate chips, Oreo cookies, caramel et al, because the mint flavor of other mint chocolate sauces was too pale.  Now I buy plain vanilla or chocolate ice cream and the minty flavor of the Santa Cruz Organic Mint Chocolate syrup really stands out but doesn't overpower the flavor of the ice cream. There are only 110 calories.  And because the mint flavor is very apparent to my taste, I use it sparingly, so this 15.5 oz container last a bit longer than the other syrups I used.
https://doi.org/10.1007/978-1-4614-8806-4_32|Human-Computer Interaction Issues in Human Computation.|2013.0|9.0|||incollection|This is a simple product and it is simply good.  There are no extra ingredients that are hard to pronounce and have you scouring the internet finding out what they are.  It is a bit thinner consistency than the usual syrup, so use caution the first time you go to squeeze some out.  This will be great for people who like mint, it has a much stronger mint flavor than chocolate.  I use it in my coffee with a bit of half and half, tastes great.  Sometimes simple is better.
https://doi.org/10.1007/978-1-4614-8806-4_63|Activation Cascades in Structured Populations.|2013.0|11.0|||incollection|A grande item !  Delicious fish with the ultimate flavor, best  ever in a can for all purposes !  I sent a case to my Mother recently diagnosed with Diabetes, and she loves it as a main entree for cooking patties !
https://doi.org/10.1007/978-3-319-95504-9_2|Tractable Non-Gaussian Representations in Dynamic Data Driven Coherent Fluid Mapping.|2018.0|18.0|||incollection|I ordered this product at the same time as the Kirkland Signature salmon.  The Raincoast Trading Co. salmon is very tasty, equally as good quality salmon as the Kirkland.  However, the Raincoast arrived in perfect condition, the Kirkland cans were dented badly.  I recommend this product to anyone who likes boneless skinless canned salmon.
https://doi.org/10.1007/978-1-4939-2092-1_16|Routing Techniques in Data Center Networks.|2015.0|26.0|||incollection|This tea tastes almost as good as the tea you would get at an Indian restaurant. It's much better than getting a teabag and making it the English way, with a lot of water and a bit of milk. This is very creamy and tasty. My only criticism is that there aren't enough sachets in the box. Only 10. Since the directions say that you use one sachet for 100ml of water (approximately half a cup), it's not enough for a good cup of tea, so I use two. That means that one box is only good enough for five cups of tea. But it's a delicious after-dinner drink! I would buy this again if there were more sachets in a box.
https://doi.org/10.1007/978-3-662-43505-2_49|Multi-Objective Evolutionary Algorithms.|2015.0|21.0|||incollection|i love this product cant find it locally. Sometimes little out of the way stores have it.But i also love the chicken,pork chop bags.Every store i go in i look for them the lastplace i found it was at a meat market.
https://doi.org/10.1007/978-3-662-43505-2_73|Reconfigurable Robots.|2015.0|15.0|||incollection|This is the best way to cook a roast.  Our local grocery went out of buisness and so I could not find this product till I looked here.  Please continue to keep this product available!
https://doi.org/10.1007/978-3-662-43505-2_61|Knowledge Discovery in Bioinformatics.|2015.0|13.0|||incollection|It's always a pleasure to find French's products on the web.  All of the markets in my area have made a bargain to carry nothing but McCormacks bland and tasteless seasonings.<br /><br />This is the most flavorful cooking bag mix you will ever find.
https://doi.org/10.1007/978-3-319-95504-9_15|Optimization of Multi-target Tracking Within a Sensor Network Via Information Guided Clustering.|2018.0|44.0|||incollection|If you like Oreo's or the Oreo cakester, then you've got to try the Double Stuff cakesters!!! These are the best!! Side note: shipping was very slow, but maybe your chances will be better.
https://doi.org/10.1007/978-3-662-43505-2_66|Swarm Intelligence in Optimization and Robotics.|2015.0|19.0|||incollection|I was surprised about how good this was my family and friends laughed when I told them I bought this. But out of the can ready mix with a little salt, pepper, spinach, and some cheese and it's a great easy meal!
https://doi.org/10.1007/978-3-319-98161-1_3|Privacy in Location-Sensing Technologies.|2018.0|35.0|||incollection|"The thing about Marmite is that those who don't like it hate it, and those who love it can't live without it.  It's very much ""an English thing"" and the language has even adopted the trade name as a metaphor (as in ""Victoria Beckham is Marmite"" meaning that those who don't like her...etc.).  Amazon has done the world a favor by making this weird and wonderful stuff available at an affordable price.  Last time I looked, it was $25 a 500g jar in British stores in L.A.County, or about 4x what it costs in England.  The Amazon supplier was quick and efficient, and I now have enough Marmite to last me to the end of the year (or would have, if I didn't decide to send one of the two jars to my son in Japan!).  Good job, Amazon!"
https://doi.org/10.1007/978-3-319-95504-9_14|Aided Optimal Search: Data-Driven Target Pursuit from On-Demand Delayed Binary Observations.|2018.0|41.0|||incollection|A vile, miserable pancake. I put these in front of my toddler one morning and she actually cried. I don't know if it was their flat and anemic appearance or their salty bitter taste. Only the whole wheat flour is organic in this mix. The buttermilk, baking soda (SLS) and sea salt are not. I am going back to Nature's Path Buttermilk pancake mix. This one went straight into the garbage.
https://doi.org/10.1007/978-1-4614-8806-4_72|The Impact of Human Computation.|2013.0|3.0|||incollection|Whats there to say about a fantastic chocolate chip cookie! The only thing that could be improved is if they offered a bushel box of these so you would not run out so fast. Hope these don't go the way of the dinosaur!
https://doi.org/10.1007/978-1-4939-0790-8_40|Image Segmentation with Shape Priors: Explicit Versus Implicit Representations.|2015.0|36.0|||incollection|These arrived on time and packaged in green plastic wrap.  The cookies were as fresh as the boxes found in the local grocery store.<br /><br />I have no complaints but I also now have no more cookies. We ate them all!
https://doi.org/10.1007/978-1-4614-8806-4_57|Human Computation and Collaboration: Identifying Unique Social Processes in Virtual Contexts.|2013.0|9.0|||incollection|I was not expecting to like these cookies as much as I do. I like chocolate chip cookies well enough, but I really prefer a soft cookie to crisp ones. I have to say these Famous Amos cookies have pertty much turned me around. The cookies are rich and have that depth of flavor that comes from quality ingredients. The chips are real chocolate and melt redilly in your mouth creating a moist experience while chewing. These are truly great cookies.
https://doi.org/10.1007/978-1-4614-8806-4_60|Social Informatics: Using Big Data to Understand Social Behavior.|2013.0|9.0|||incollection|They aren't fattening and they're good for you, right? That's what I heard, at least, from an admittedly unreliable person.
https://doi.org/10.1007/978-3-319-95504-9_5|Towards Learning Spatio-Temporal Data Stream Relationships for Failure Detection in Avionics.|2018.0|25.0|||incollection|Great if you are cutting back on fat, they do resemble regular chips but are nothing like them. Extremely dry and hard.
https://doi.org/10.1007/978-1-4899-7637-6_9|Evaluating Recommender Systems with User Experiments.|2015.0|44.0|||incollection|I have never met a Kettle brand chip I did not like. These chips have a great loaded potato flavor, which are flavorful. I like the sweet onion chips better, but these are also at the top of the list for great-tasting potato chips. Kettle chips are great chips f/the money!
https://doi.org/10.1007/978-3-662-43505-2_67|Preference-Based Multiobjective Particle Swarm Optimization for Airfoil Design.|2015.0|21.0|||incollection|After buying bags one at a time (at a hefty markup) at nearby stores, I decided to try bulk ordering some snack foods on Amazon. I was very pleased with the price and the products.<br /><br />These jalapeno kettle chips are not overly spicy; they have a slow-building spice that starts very subtly a grows if you eat the whole bag, which I'm embarrassed to say I did quite a few times.<br /><br />The chips arrived well-packed and fresh. They had nearly a year of time before they expired, which is pretty impressive for chips.<br /><br />Most importantly, the price-per-bag was much, MUCH better than any local store could do, although I live near an expensive city, so that may play a role in the price difference.<br /><br />I wouldn't hesitate to order another box of these once I run out.
https://doi.org/10.1007/978-1-4939-0790-8_21|Optical Imaging.|2015.0|47.0|||incollection|I buy mostly for vending, so the size of the bag is important. Kettle's 1 oz bag is a good size although it seems a bit less than full. Salt & Vinegar flavor is satisfying, about an 8 out of 10.
https://doi.org/10.1007/978-1-4614-8806-4_18|Human Computation for Information Retrieval.|2013.0|10.0|||incollection|Glad to find these in a one ounce size but the bag seems a bit less than full. It's hard to find single serving chip bags that vend well. Sometimes they are too wide. or too plump with air. Bag size is good. BBQ flavor is about an 8 out of 10.
https://doi.org/10.1007/978-3-662-43505-2_24|Probabilistic Rough Sets.|2015.0|25.0|||incollection|one of the best chips that you can buy...and i've tried all the kettle varieties, and many others.  There's only a slight taste of jalapeno, and they are delicious. Perfect with a sandwich or alone.<br />If you like being addicted, these are the chip for you. ...See you at addicts anonymous...
https://doi.org/10.1007/978-1-4939-2092-1_33|Selective and Private Access to Outsourced Data Centers.|2015.0|31.0|||incollection|The title says it all. Great flavor, hint of spice, excellent crunch. We eat Kettle chips by the truck load at my house, we like all the flavors but this one far and away is our favorite, never enough bags to get us to our next shipment. I just wish Amazon could get the larger bags on subscribe and save! If you buy these make sure you have enough for everyone otherwise you may not get enough for yourself!!!
https://doi.org/10.1007/978-1-4614-8806-4_33|Collective Action and Human Computation - From Crowd-Workers to Social Collectives.|2013.0|25.0|||incollection|WOW!  I have eaten quite a few potato chips in my day. Kettle chips are the BEST non-baked chips I have eaten. I decided to try the sweet onion chips, since I've never had them. I now have a FAVORITE!! If you like onions, this is a MUST buy! I will definitely reorder these, as I mentioned above, they are the BEST I have ever eaten! The flavor is GREAT.
https://doi.org/10.1007/978-3-319-07124-4_49|Trees and Forests.|2018.0|27.0|||incollection|"I cannot say how much I love Kettle brand potato chips. Kettle brand has a large variety of unique flavors, and the quality of the chips themselves blows all other potato chips out of the water. The ingredients list is printed on each bag and the only thing really bad for it is the oil they are frying the chips in. I love that these aren't filled with nasty chemicals. I ordered the cheddar and sour cream krinkle cut ones which are great but I was torn between the <a href=""http://www.amazon.com/gp/product/B0048IFUSC"">Kettle Brand Potato Chips Fully Loaded Baked Potato, 2-Ounce (Pack of 24)</a> and the Jalapeno flavor. While I know the jalapeno flavor is good but this is way better. They include liquid smoke instead of actual bacon which I'm fine with since I've a vegetarian. I ordered this to give to guests coming from out of town for my wedding this spring and I can't guarantee how many I will have left. My fiance and I love these. The packaging is perfect for anyone who is giving these to kids to take for school lunches, or handing out in gift bags, even just for portion control."
https://doi.org/10.1007/978-3-662-43505-2_4|Aggregation Functions on [0, 1].|2015.0|14.0|||incollection|Now, I haven't done a side-by-side comparison, but these chips still taste like the real deal. These snack sized bags do as well as the regular brand at the grocery store I work for. Portion control AND reduced fat? Yes, please!  With the Subscribe & Save these are much cheaper than at the grocery store.
https://doi.org/10.1007/978-3-662-43505-2_65|Evolutionary Computation and Constraint Satisfaction.|2015.0|18.0|||incollection|I love Kettle Brand Chips!<br />I've been in love with the Honey Dijon for years and decided to try out their other flavors.<br /><br />Sea Salt & Vinegar Chips are TANGY, SOUR, and make my lips pucker when I eat too many at a time.  I got 12 big bags for a steal from amazon ($11 WHAT?!?).<br /><br />Personally, the flavor is too much for me, but my mom & aunt LOVE them and they hate potato chips.
https://doi.org/10.1007/978-1-4614-8806-4_25|Location-Based Games for Citizen Computation.|2013.0|20.0|||incollection|These chips are thick and crunchy.  I absolutely love them.  The taste is perfect.  I like to buy these smaller bags because I cant trust myself with a large bag of these because they taste no good.
https://doi.org/10.1007/978-3-319-07124-4_31|POPMUSIC.|2018.0|15.0|||incollection|I enjoy these chips. I got these instead of my usual jalapeno ones from the same company for a bit of flavor change. I think those are better but only slightly, like the jalapenos there is a great amount of flavor without being too overpowering. The small bag size prevents you from overeating as with a larger bag.
https://doi.org/10.1007/978-1-4939-2092-1_19|Cloud Resource Pricing Under Tenant Rationality.|2015.0|23.0|||incollection|I love these chips, I buy the 24 pack once a month. The bags are just the right size for snacking and prevent me from eating way too much with the larger bags. The jalapeno spice is subtle enough not to be overpowering but still gives you a great amount of flavor.
